entity,entity_id,field,issue_type,severity,detected_value,corrected_value,action,evidence,confidence,checker,detected_at
coaches,cch_ricardo_duarte,languages,not_stated_in_text,info,"[""English"", ""Portuguese""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744953+00:00
coaches,cch_ricardo_duarte,level_focus,not_stated_in_text,info,advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744957+00:00
coaches,cch_ricardo_duarte,specialties,not_stated_in_text,info,"[""advanced"", ""competition""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744961+00:00
coaches,cch_ricardo_duarte,rate_per_hour_aed,not_stated_in_text,info,450,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744964+00:00
coaches,cch_saif_al_shamsi,name,not_stated_in_text,info,Saif Al Shamsi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744970+00:00
coaches,cch_saif_al_shamsi,branch_id,not_stated_in_text,info,br_ajman,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744973+00:00
coaches,cch_saif_al_shamsi,years_experience,not_stated_in_text,info,3,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744977+00:00
coaches,cch_saif_al_shamsi,languages,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744980+00:00
coaches,cch_saif_al_shamsi,level_focus,not_stated_in_text,info,beginner,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744985+00:00
coaches,cch_saif_al_shamsi,specialties,not_stated_in_text,info,"[""beginners"", ""social""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744988+00:00
coaches,cch_saif_al_shamsi,rate_per_hour_aed,not_stated_in_text,info,220,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744992+00:00
coaches,cch_salem_al_ketbi,name,not_stated_in_text,info,Salem Al Ketbi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.744996+00:00
coaches,cch_salem_al_ketbi,branch_id,not_stated_in_text,info,br_khalifa,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745000+00:00
coaches,cch_salem_al_ketbi,years_experience,not_stated_in_text,info,11,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745003+00:00
coaches,cch_salem_al_ketbi,languages,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745007+00:00
coaches,cch_salem_al_ketbi,level_focus,not_stated_in_text,info,intermediate_to_advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745011+00:00
coaches,cch_salem_al_ketbi,specialties,not_stated_in_text,info,"[""competition"", ""tactics""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745015+00:00
coaches,cch_salem_al_ketbi,rate_per_hour_aed,not_stated_in_text,info,420,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745018+00:00
coaches,cch_sergio_lima,name,not_stated_in_text,info,Sergio Lima,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745023+00:00
coaches,cch_sergio_lima,branch_id,not_stated_in_text,info,br_rak,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745027+00:00
coaches,cch_sergio_lima,years_experience,not_stated_in_text,info,11,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745031+00:00
coaches,cch_sergio_lima,languages,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745035+00:00
coaches,cch_sergio_lima,level_focus,not_stated_in_text,info,intermediate_to_advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745040+00:00
coaches,cch_sergio_lima,specialties,not_stated_in_text,info,"[""advanced"", ""competition""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745043+00:00
coaches,cch_sergio_lima,rate_per_hour_aed,not_stated_in_text,info,410,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745047+00:00
coaches,cch_shaikha_al_qasimi,name,not_stated_in_text,info,Shaikha Al Qasimi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745052+00:00
coaches,cch_shaikha_al_qasimi,branch_id,not_stated_in_text,info,br_majaz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745055+00:00
coaches,cch_shaikha_al_qasimi,years_experience,not_stated_in_text,info,6,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745058+00:00
coaches,cch_shaikha_al_qasimi,languages,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745063+00:00
coaches,cch_shaikha_al_qasimi,level_focus,not_stated_in_text,info,beginner_to_intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745066+00:00
coaches,cch_shaikha_al_qasimi,specialties,not_stated_in_text,info,"[""ladies"", ""intermediate""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745070+00:00
coaches,cch_shaikha_al_qasimi,rate_per_hour_aed,not_stated_in_text,info,310,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745073+00:00
coaches,cch_sofia_marchetti,name,verified_against_text,info,Sofia Marchetti,,validated_ok,Sofia Marchetti grew up on the courts of northern Italy,1.0,adjudicate,2026-08-17T10:50:40.745079+00:00
coaches,cch_sofia_marchetti,branch_id,verified_against_text,info,br_alquoz,,validated_ok,Sofia now leads fitness and conditioning programmes at Baseline Al Quoz,0.97,adjudicate,2026-08-17T10:50:40.745084+00:00
coaches,cch_sofia_marchetti,years_experience,verified_against_text,info,9,,validated_ok,After nine years working with players across the UAE,0.95,adjudicate,2026-08-17T10:50:40.745087+00:00
coaches,cch_sofia_marchetti,languages,verified_against_text,info,"[""English"", ""Italian""]",,validated_ok,Fluent in English and Italian,1.0,adjudicate,2026-08-17T10:50:40.745093+00:00
coaches,cch_sofia_marchetti,level_focus,verified_against_text,info,all_levels,,validated_ok,She works comfortably with complete beginners through to advanced competitors,0.95,adjudicate,2026-08-17T10:50:40.745098+00:00
coaches,cch_sofia_marchetti,specialties,field_conflict,error,"[""fitness"", ""conditioning""]","[""fitness and conditioning"", ""technical padel instruction"", ""sports science fundamentals""]",auto_fixed,"leads fitness and conditioning programmes at Baseline Al Quoz, drawing on a background that blends technical padel instruction with sports science fundamentals | policy: description wins for this field",0.9,adjudicate,2026-08-17T10:50:40.745108+00:00
coaches,cch_sofia_marchetti,rate_per_hour_aed,not_stated_in_text,info,380,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745113+00:00
coaches,cch_tomas_aguirre,name,verified_against_text,info,Tomas Aguirre,,validated_ok,Tomas Aguirre grew up around padel courts,0.99,adjudicate,2026-08-17T10:50:40.745119+00:00
coaches,cch_tomas_aguirre,branch_id,verified_against_text,info,br_alquoz,,validated_ok,Based at Baseline Al Quoz,0.97,adjudicate,2026-08-17T10:50:40.745137+00:00
coaches,cch_tomas_aguirre,years_experience,verified_against_text,info,11,,validated_ok,Eleven years ago he stepped fully into coaching,0.9,adjudicate,2026-08-17T10:50:40.745141+00:00
coaches,cch_tomas_aguirre,languages,verified_against_text,info,"[""English"", ""Spanish""]",,validated_ok,He's equally comfortable coaching in English or Spanish,0.97,adjudicate,2026-08-17T10:50:40.745147+00:00
coaches,cch_tomas_aguirre,level_focus,verified_against_text,info,intermediate_to_advanced,,validated_ok,Tomas now works predominantly with intermediate and advanced players,0.95,adjudicate,2026-08-17T10:50:40.745152+00:00
coaches,cch_tomas_aguirre,specialties,field_conflict,error,"[""technique"", ""advanced""]","[""wall rebounds"", ""racket angles"", ""footwork sequencing""]",auto_fixed,"wall rebounds, racket angles, footwork sequencing | policy: description wins for this field",0.88,adjudicate,2026-08-17T10:50:40.745158+00:00
coaches,cch_tomas_aguirre,rate_per_hour_aed,not_stated_in_text,info,430,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745163+00:00
coaches,cch_valentina_cruz,name,not_stated_in_text,info,Valentina Cruz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745168+00:00
coaches,cch_valentina_cruz,branch_id,not_stated_in_text,info,br_ajman,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745172+00:00
coaches,cch_valentina_cruz,years_experience,not_stated_in_text,info,9,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745176+00:00
coaches,cch_valentina_cruz,languages,not_stated_in_text,info,"[""English"", ""Spanish""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745179+00:00
coaches,cch_valentina_cruz,level_focus,not_stated_in_text,info,beginner_to_intermediate,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745183+00:00
coaches,cch_valentina_cruz,specialties,not_stated_in_text,info,"[""technique"", ""juniors""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745187+00:00
coaches,cch_valentina_cruz,rate_per_hour_aed,not_stated_in_text,info,300,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745191+00:00
coaches,cch_yousef_halabi,name,field_conflict,error,Yousef Halabi,Yousef,quarantined,Yousef is the newest face among Baseline's coaching staff | policy: quarantine wins for this field,0.97,adjudicate,2026-08-17T10:50:40.745197+00:00
coaches,cch_yousef_halabi,branch_id,verified_against_text,info,br_jvc,,validated_ok,encouraged by senior coaches at Baseline JVC,0.9,adjudicate,2026-08-17T10:50:40.745203+00:00
coaches,cch_yousef_halabi,years_experience,not_stated_in_text,info,3,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745206+00:00
coaches,cch_yousef_halabi,languages,verified_against_text,info,"[""Arabic"", ""English""]",,validated_ok,Speaking both Arabic and English,0.97,adjudicate,2026-08-17T10:50:40.745212+00:00
coaches,cch_yousef_halabi,level_focus,verified_against_text,info,beginner,,validated_ok,Specialising in beginners and social play,0.93,adjudicate,2026-08-17T10:50:40.745217+00:00
coaches,cch_yousef_halabi,specialties,field_conflict,error,"[""beginners"", ""social""]","[""beginners"", ""social play""]",auto_fixed,Specialising in beginners and social play | policy: description wins for this field,0.94,adjudicate,2026-08-17T10:50:40.745223+00:00
coaches,cch_yousef_halabi,rate_per_hour_aed,not_stated_in_text,info,240,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745227+00:00
coaches,cch_zayed_al_nuaimi,name,not_stated_in_text,info,Zayed Al Nuaimi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745232+00:00
coaches,cch_zayed_al_nuaimi,branch_id,not_stated_in_text,info,br_majaz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745236+00:00
coaches,cch_zayed_al_nuaimi,years_experience,not_stated_in_text,info,5,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745240+00:00
coaches,cch_zayed_al_nuaimi,languages,not_stated_in_text,info,"[""Arabic"", ""English""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745243+00:00
coaches,cch_zayed_al_nuaimi,level_focus,not_stated_in_text,info,beginner,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745247+00:00
coaches,cch_zayed_al_nuaimi,specialties,not_stated_in_text,info,"[""juniors"", ""kids""]",,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745250+00:00
coaches,cch_zayed_al_nuaimi,rate_per_hour_aed,not_stated_in_text,info,270,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745254+00:00
courts,crt_ajman_pc01,name,verified_against_text,info,Panoramic Court 1,,validated_ok,Panoramic Court 1 sits behind full-height glass,1.0,adjudicate,2026-08-17T10:50:40.745262+00:00
courts,crt_ajman_pc01,type,verified_against_text,info,indoor,,validated_ok,indoors and shielded from the desert heat,0.97,adjudicate,2026-08-17T10:50:40.745267+00:00
courts,crt_ajman_pc01,surface,field_conflict,error,artificial_grass,sand_filled_turf,auto_fixed,"sand-filled turf underfoot for a true, controlled bounce | policy: description wins for this field",0.98,adjudicate,2026-08-17T10:50:40.745275+00:00
courts,crt_ajman_pc01,walls,verified_against_text,info,panoramic_glass,,validated_ok,Panoramic Court 1 sits behind full-height glass,0.78,adjudicate,2026-08-17T10:50:40.745286+00:00
courts,crt_ajman_pc01,lighting,field_conflict,error,floodlight,LED,auto_fixed,LED lighting keeps play crisp at any hour | policy: description wins for this field,0.96,adjudicate,2026-08-17T10:50:40.745294+00:00
courts,crt_ajman_pc02,name,not_stated_in_text,info,Panoramic Court 2,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745300+00:00
courts,crt_ajman_pc02,type,verified_against_text,info,indoor,,validated_ok,The second of our panoramic indoor courts,0.98,adjudicate,2026-08-17T10:50:40.745304+00:00
courts,crt_ajman_pc02,surface,verified_against_text,info,artificial_grass,,validated_ok,Artificial grass underfoot plays fast and even.,0.97,adjudicate,2026-08-17T10:50:40.745309+00:00
courts,crt_ajman_pc02,walls,verified_against_text,info,panoramic_glass,,validated_ok,shares that same uninterrupted sightline through floor-to-ceiling glass,0.93,adjudicate,2026-08-17T10:50:40.745313+00:00
courts,crt_ajman_pc02,lighting,verified_against_text,info,LED,,validated_ok,crisp LED lighting overhead,0.95,adjudicate,2026-08-17T10:50:40.745318+00:00
courts,crt_ajman_sc01,name,not_stated_in_text,info,Standard Court 1,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745323+00:00
courts,crt_ajman_sc01,type,verified_against_text,info,outdoor,,validated_ok,"An open-air court wrapped in concrete and glass, offering that classic outdoor padel feel",0.98,adjudicate,2026-08-17T10:50:40.745327+00:00
courts,crt_ajman_sc01,surface,verified_against_text,info,artificial_grass,,validated_ok,Artificial grass keeps footing reliable,0.97,adjudicate,2026-08-17T10:50:40.745331+00:00
courts,crt_ajman_sc01,walls,verified_against_text,info,concrete_and_glass,,validated_ok,wrapped in concrete and glass,0.97,adjudicate,2026-08-17T10:50:40.745335+00:00
courts,crt_ajman_sc01,lighting,verified_against_text,info,LED,,validated_ok,LED lighting extends sessions comfortably into the evening,0.95,adjudicate,2026-08-17T10:50:40.745340+00:00
courts,crt_ajman_sc02,name,not_stated_in_text,info,Standard Court 2,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745344+00:00
courts,crt_ajman_sc02,type,field_conflict,error,outdoor,indoor,auto_fixed,"A fully enclosed, air-conditioned court with a sealed roof and climate control | policy: description wins for this field",0.9,adjudicate,2026-08-17T10:50:40.745349+00:00
courts,crt_ajman_sc02,surface,not_stated_in_text,info,artificial_grass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745354+00:00
courts,crt_ajman_sc02,walls,not_stated_in_text,info,concrete_and_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745358+00:00
courts,crt_ajman_sc02,lighting,not_stated_in_text,info,floodlight,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745361+00:00
courts,crt_ajman_sc03,name,not_stated_in_text,info,Standard Court 3,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745366+00:00
courts,crt_ajman_sc03,type,verified_against_text,info,outdoor,,validated_ok,This outdoor court trades standard grass for a textured turf surface,0.98,adjudicate,2026-08-17T10:50:40.745371+00:00
courts,crt_ajman_sc03,surface,verified_against_text,info,textured_turf,,validated_ok,trades standard grass for a textured turf surface,0.97,adjudicate,2026-08-17T10:50:40.745375+00:00
courts,crt_ajman_sc03,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Concrete-and-glass walls frame the space,0.97,adjudicate,2026-08-17T10:50:40.745380+00:00
courts,crt_ajman_sc03,lighting,verified_against_text,info,LED,,validated_ok,LED lighting keeps evening play sharp and clear,0.96,adjudicate,2026-08-17T10:50:40.745384+00:00
courts,crt_ajman_sc04,name,not_stated_in_text,info,Standard Court 4,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745389+00:00
courts,crt_ajman_sc04,type,verified_against_text,info,outdoor,,validated_ok,"this outdoor court plays with a softer, more forgiving bounce",0.98,adjudicate,2026-08-17T10:50:40.745393+00:00
courts,crt_ajman_sc04,surface,verified_against_text,info,sand_filled_turf,,validated_ok,Finished with sand-filled turf,0.98,adjudicate,2026-08-17T10:50:40.745397+00:00
courts,crt_ajman_sc04,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Concrete-and-glass surrounds provide true wall rebounds,0.97,adjudicate,2026-08-17T10:50:40.745401+00:00
courts,crt_ajman_sc04,lighting,verified_against_text,info,floodlight,,validated_ok,floodlighting sets a mellow tone after sunset,0.93,adjudicate,2026-08-17T10:50:40.745405+00:00
courts,crt_alain_sc01,name,verified_against_text,info,Standard Court 1,,validated_ok,Standard Court 1 plays fast and true on its artificial grass surface,0.97,adjudicate,2026-08-17T10:50:40.745410+00:00
courts,crt_alain_sc01,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745414+00:00
courts,crt_alain_sc01,surface,verified_against_text,info,artificial_grass,,validated_ok,plays fast and true on its artificial grass surface,0.97,adjudicate,2026-08-17T10:50:40.745418+00:00
courts,crt_alain_sc01,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Concrete and glass walls keep rallies lively off the back.,0.96,adjudicate,2026-08-17T10:50:40.745423+00:00
courts,crt_alain_sc01,lighting,verified_against_text,info,LED,,validated_ok,Bright LED lighting makes evening sessions feel almost daytime-sharp.,0.93,adjudicate,2026-08-17T10:50:40.745427+00:00
courts,crt_alain_sc02,name,verified_against_text,info,Standard Court 2,,validated_ok,Standard Court 2 offers a slightly softer feel underfoot,0.97,adjudicate,2026-08-17T10:50:40.745432+00:00
courts,crt_alain_sc02,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745436+00:00
courts,crt_alain_sc02,surface,verified_against_text,info,textured_turf,,validated_ok,thanks to its textured turf,0.97,adjudicate,2026-08-17T10:50:40.745440+00:00
courts,crt_alain_sc02,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Concrete and glass surrounds keep the game tight and fast off the walls.,0.96,adjudicate,2026-08-17T10:50:40.745444+00:00
courts,crt_alain_sc02,lighting,verified_against_text,info,LED_dimmable,,validated_ok,Dimmable LED lighting allows the mood to shift,0.96,adjudicate,2026-08-17T10:50:40.745448+00:00
courts,crt_alain_sc03,name,verified_against_text,info,Standard Court 3,,validated_ok,Standard Court 3 stands apart with its sand-filled turf,0.95,adjudicate,2026-08-17T10:50:40.745453+00:00
courts,crt_alain_sc03,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745457+00:00
courts,crt_alain_sc03,surface,verified_against_text,info,sand_filled_turf,,validated_ok,"its sand-filled turf, offering a slower, more controlled bounce",0.97,adjudicate,2026-08-17T10:50:40.745461+00:00
courts,crt_alain_sc03,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Concrete and glass walls frame the court cleanly,0.96,adjudicate,2026-08-17T10:50:40.745465+00:00
courts,crt_alain_sc03,lighting,verified_against_text,info,LED,,validated_ok,steady LED lighting keeps visibility consistent after dark,0.95,adjudicate,2026-08-17T10:50:40.745469+00:00
courts,crt_alain_sc04,name,not_stated_in_text,info,Standard Court 4,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745474+00:00
courts,crt_alain_sc04,type,field_conflict,error,indoor,outdoor,auto_fixed,An open-air court with nothing overhead but sky | policy: description wins for this field,0.98,adjudicate,2026-08-17T10:50:40.745478+00:00
courts,crt_alain_sc04,surface,not_stated_in_text,info,artificial_grass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745483+00:00
courts,crt_alain_sc04,walls,not_stated_in_text,info,concrete_and_glass,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745487+00:00
courts,crt_alain_sc04,lighting,field_conflict,error,LED_dimmable,floodlight,auto_fixed,floodlit for evening play | policy: description wins for this field,0.93,adjudicate,2026-08-17T10:50:40.745492+00:00
courts,crt_alain_sc05,name,verified_against_text,info,Standard Court 5,,validated_ok,Standard Court 5 mirrors its neighbour,0.98,adjudicate,2026-08-17T10:50:40.745498+00:00
courts,crt_alain_sc05,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745502+00:00
courts,crt_alain_sc05,surface,verified_against_text,info,artificial_grass,,validated_ok,dependable artificial grass,0.96,adjudicate,2026-08-17T10:50:40.745506+00:00
courts,crt_alain_sc05,walls,verified_against_text,info,concrete_and_glass,,validated_ok,Surrounded by concrete and glass,0.95,adjudicate,2026-08-17T10:50:40.745510+00:00
courts,crt_alain_sc05,lighting,verified_against_text,info,LED_dimmable,,validated_ok,adjustable LED lighting,0.85,adjudicate,2026-08-17T10:50:40.745514+00:00
courts,crt_alain_sc06,name,verified_against_text,info,Standard Court 6,,validated_ok,Standard Court 6 has a distinct character,0.98,adjudicate,2026-08-17T10:50:40.745519+00:00
courts,crt_alain_sc06,type,not_stated_in_text,info,outdoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745523+00:00
courts,crt_alain_sc06,surface,verified_against_text,info,textured_turf,,validated_ok,Its textured turf offers dependable grip,0.97,adjudicate,2026-08-17T10:50:40.745527+00:00
courts,crt_alain_sc06,walls,verified_against_text,info,concrete_and_glass,,validated_ok,concrete and glass walls keep exchanges brisk,0.96,adjudicate,2026-08-17T10:50:40.745531+00:00
courts,crt_alain_sc06,lighting,verified_against_text,info,floodlight,,validated_ok,lit by floodlight rather than LED,0.97,adjudicate,2026-08-17T10:50:40.745535+00:00
courts,crt_alquoz_pc01,name,verified_against_text,info,Panoramic Court 1,,validated_ok,Panoramic Court 1 sits behind full-height glass,1.0,adjudicate,2026-08-17T10:50:40.745541+00:00
courts,crt_alquoz_pc01,type,verified_against_text,info,indoor,,validated_ok,indoors and shielded from the desert heat,0.97,adjudicate,2026-08-17T10:50:40.745545+00:00
courts,crt_alquoz_pc01,surface,verified_against_text,info,sand_filled_turf,,validated_ok,"sand-filled turf underfoot for a true, controlled bounce",0.97,adjudicate,2026-08-17T10:50:40.745549+00:00
courts,crt_alquoz_pc01,walls,verified_against_text,info,panoramic_glass,,validated_ok,Panoramic Court 1 sits behind full-height glass,0.83,adjudicate,2026-08-17T10:50:40.745553+00:00
courts,crt_alquoz_pc01,lighting,verified_against_text,info,LED,,validated_ok,LED lighting keeps play crisp at any hour,0.95,adjudicate,2026-08-17T10:50:40.745557+00:00
courts,crt_alquoz_pc02,name,verified_against_text,info,Panoramic Court 2,,validated_ok,Panoramic Court 2 pairs sand-filled turf with wraparound glass,0.98,adjudicate,2026-08-17T10:50:40.745562+00:00
courts,crt_alquoz_pc02,type,not_stated_in_text,info,indoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745566+00:00
courts,crt_alquoz_pc02,surface,verified_against_text,info,sand_filled_turf,,validated_ok,pairs sand-filled turf,0.97,adjudicate,2026-08-17T10:50:40.745570+00:00
courts,crt_alquoz_pc02,walls,verified_against_text,info,panoramic_glass,,validated_ok,"wraparound glass, giving spectators a clear view from every angle",0.85,adjudicate,2026-08-17T10:50:40.745575+00:00
courts,crt_alquoz_pc02,lighting,verified_against_text,info,floodlight,,validated_ok,"Floodlighting delivers a stronger, more directional glow than standard LED",0.95,adjudicate,2026-08-17T10:50:40.745579+00:00
courts,crt_alquoz_pc03,name,verified_against_text,info,Panoramic Court 3,,validated_ok,Panoramic Court 3 uses textured turf,1.0,adjudicate,2026-08-17T10:50:40.745597+00:00
courts,crt_alquoz_pc03,type,verified_against_text,info,indoor,,validated_ok,"wanting pace and control indoors, away from wind or heat",0.92,adjudicate,2026-08-17T10:50:40.745603+00:00
courts,crt_alquoz_pc03,surface,verified_against_text,info,textured_turf,,validated_ok,Panoramic Court 3 uses textured turf,1.0,adjudicate,2026-08-17T10:50:40.745607+00:00
courts,crt_alquoz_pc03,walls,verified_against_text,info,panoramic_glass,,validated_ok,Floodlit and fully enclosed in glass,0.8,adjudicate,2026-08-17T10:50:40.745611+00:00
courts,crt_alquoz_pc03,lighting,verified_against_text,info,floodlight,,validated_ok,Floodlit and fully enclosed in glass,0.95,adjudicate,2026-08-17T10:50:40.745615+00:00
courts,crt_alquoz_pc04,name,verified_against_text,info,Panoramic Court 4,,validated_ok,Panoramic Court 4 runs on artificial grass with dimmable LED lighting,0.97,adjudicate,2026-08-17T10:50:40.745621+00:00
courts,crt_alquoz_pc04,type,not_stated_in_text,info,indoor,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.745624+00:00
courts,crt_alquoz_pc04,surface,verified_against_text,info,artificial_grass,,validated_ok,runs on artificial grass,0.97,adjudicate,2026-08-17T10:50:40.745628+00:00
courts,crt_alquoz_pc04,walls,verified_against_text,info,panoramic_glass,,validated_ok,The panoramic glass keeps the space open and bright by day,0.95,adjudicate,2026-08-17T10:50:40.745633+00:00
courts,crt_alquoz_pc04,lighting,verified_against_text,info,LED_dimmable,,validated_ok,"dimmable LED lighting, allowing brightness to be tuned",0.96,adjudicate,2026-08-17T10:50:40.745638+00:00
courts,crt_alquoz_pc05,name,verified_against_text,info,Panoramic Court 5,,validated_ok,Panoramic Court 5 combines artificial grass with strong floodlighting,0.97,adjudicate,2026-08-17T10:50:40.745643+00:00
courts,crt_alquoz_pc05,type,verified_against_text,info,indoor,,validated_ok,it stays cool and glare-free indoors,0.93,adjudicate,2026-08-17T10:50:40.745648+00:00
courts,crt_alquoz_pc05,surface,verified_against_text,info,artificial_grass,,validated_ok,combines artificial grass with strong floodlighting,0.97,adjudicate,2026-08-17T10:50:40.745652+00:00
courts,crt_alquoz_pc05,walls,verified_against_text,info,panoramic_glass,,validated_ok,Enclosed by panoramic glass,0.96,adjudicate,2026-08-17T10:50:40.745657+00:00
courts,crt_alquoz_pc05,lighting,verified_against_text,info,floodlight,,validated_ok,strong floodlighting,0.93,adjudicate,2026-08-17T10:50:40.745661+00:00
courts,crt_alquoz_pc06,name,verified_against_text,info,Panoramic Court 6,,validated_ok,Panoramic Court 6 returns to sand-filled turf beneath floodlighting,0.96,adjudicate,2026-08-17T10:50:40.745666+00:00
courts,crt_alquoz_pc06,type,verified_against_text,info,indoor,,validated_ok,this indoor court suits regular league play,0.98,adjudicate,2026-08-17T10:50:40.745670+00:00
courts,crt_alquoz_pc06,surface,verified_against_text,info,sand_filled_turf,,validated_ok,returns to sand-filled turf,0.97,adjudicate,2026-08-17T10:50:40.745674+00:00
courts,crt_alquoz_pc06,walls,verified_against_text,info,panoramic_glass,,validated_ok,"Fully glazed for an open, airy feel",0.72,adjudicate,2026-08-17T10:50:40.745678+00:00
courts,crt_alquoz_pc06,lighting,verified_against_text,info,floodlight,,validated_ok,beneath floodlighting,0.95,adjudicate,2026-08-17T10:50:40.745682+00:00
